ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
109.145.75.gge,2017-06-30,00:00:00,0.0,352915.0,0001181431-06-052579,xslF345X02/rrd130175.xml,200.0,3723.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:00,0.0,1255821.0,0001369224-06-000002,-index.htm,200.0,2751.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:00,0.0,725363.0,0001236031-06-000019,-index.htm,200.0,2812.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:00,0.0,1228055.0,0001228055-06-000002,primary_doc.xml,200.0,1244.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:00,0.0,746598.0,0001345100-06-000318,-index.htm,200.0,2823.0,1.0,0.0,0.0,10.0,0.0,
115.111.60.idd,2017-06-30,00:00:00,0.0,109563.0,0000109563-17-000076,-index.htm,200.0,10733.0,1.0,0.0,0.0,10.0,0.0,
115.111.60.idd,2017-06-30,00:00:00,0.0,109563.0,0000109563-17-000076,-index.htm,301.0,288.0,1.0,0.0,1.0,10.0,0.0,
116.226.185.ceb,2017-06-30,00:00:00,0.0,858446.0,0001191638-09-000211,-index.htm,200.0,6634.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1053092.0,0000950103-17-006275,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,831001.0,0000950103-17-006267,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,312070.0,0001193125-17-218445,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1100663.0,0001193125-17-218506,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1053092.0,0000950103-17-006266,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1053092.0,0000950103-17-006247,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1100663.0,0001193125-17-218506,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,831001.0,0000950103-17-006267,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,1515156.0,0001515156-17-000082,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,831001.0,0000950103-17-006303,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,312070.0,0001193125-17-218445,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:00,0.0,831001.0,0000950103-17-006303,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:00,0.0,354707.0,0001104659-17-041803,-index.htm,206.0,2838.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:00,0.0,354707.0,0001104659-17-041803,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
121.40.66.aie,2017-06-30,00:00:00,0.0,1290476.0,0001144204-17-034040,-index.htm,206.0,2917.0,1.0,0.0,0.0,10.0,0.0,
121.40.66.aie,2017-06-30,00:00:00,0.0,1290476.0,0001144204-17-034040,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
128.138.64.cej,2017-06-30,00:00:00,0.0,745543.0,0000745543-06-000004,.txt,200.0,71811.0,0.0,0.0,0.0,10.0,0.0,
128.138.64.cej,2017-06-30,00:00:00,0.0,913293.0,0000950134-06-015373,.txt,200.0,1329822.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:00,0.0,935419.0,0001144204-16-116924,v446146_ex10-1.htm,200.0,53983.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:00,0.0,935419.0,0001144204-15-044347,v416311_ex10-1.htm,200.0,52662.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:00,0.0,935419.0,0001144204-14-056912,v389471_ex10-1.htm,200.0,54211.0,0.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:00,0.0,1642616.0,0001213900-17-006980,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:00,0.0,1643304.0,0000899243-17-017517,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:00,0.0,1642616.0,0001213900-17-006980,-index.htm,200.0,10101.0,1.0,0.0,0.0,10.0,0.0,
139.199.159.caf,2017-06-30,00:00:00,0.0,1598655.0,0000930413-17-000182,-index.htm,200.0,2831.0,1.0,0.0,0.0,1.0,0.0,
144.203.129.hji,2017-06-30,00:00:00,0.0,1178862.0,0001178862-14-000006,bir-20131231x10k.htm,200.0,2880122.0,0.0,0.0,0.0,10.0,0.0,
146.88.97.jag,2017-06-30,00:00:00,0.0,1541157.0,0001144204-17-034986,-index.htm,200.0,2680.0,1.0,0.0,0.0,10.0,0.0,
146.88.97.jag,2017-06-30,00:00:00,0.0,1541157.0,0001144204-17-034986,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:00,0.0,860516.0,0000898432-17-000491,-index.htm,301.0,658.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:00,0.0,770952.0,0000898432-17-000490,-index.htm,200.0,3212.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:00,0.0,770952.0,0000898432-17-000490,-index.htm,301.0,657.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:00,0.0,770952.0,0000898432-17-000494,-index.htm,301.0,657.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:00,0.0,770952.0,0000898432-17-000494,-index.htm,200.0,3162.0,1.0,0.0,0.0,10.0,0.0,
155.201.34.ahg,2017-06-30,00:00:00,0.0,1326801.0,0001326801-15-000006,fb-12312014x10k.htm,200.0,147514.0,0.0,0.0,0.0,9.0,0.0,
